s,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18
p,We still on for tonight?
p,May i call You later Pls
p,Hasn't that been the pattern recently crap weekends?
p,I have a sore throat. It's scratches when I talk
p,Yes da. Any plm at ur office
p,Are you not around or just still asleep? :V
p,"Lol you forgot it eh ? Yes, I'll bring it in babe"
p,"Its good, we'll find a way"
p,Can not use foreign stamps in this country. Good lecture .
p,Yup bathe liao...
p,HAPPY NEW YEAR MY NO.1 MAN
p,"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!"
p,ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG
p,"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*"
p,"No my blankets are sufficient, thx"
p,"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt"
p,"Edison has rightly said, \A fool can ask more questions than a wise man can answer\"" Now you know why all of us are speechless during ViVa.. GM"
p,They just talking thats it de. They wont any other.
p,Today am going to college so am not able to atten the class.
p,I'm in class. Will holla later
p,Easy ah?sen got selected means its good..
p,Mmm thats better now i got a roast down me! i��d b better if i had a few drinks down me 2! Good indian?
s,"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p"
p,"Come round, it's . "
p,"Do 1 thing! Change that sentence into: \Because i want 2 concentrate in my educational career im leaving here..\"""""
s,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!"
p,I walked an hour 2 c u! doesn��t that show I care y wont u believe im serious?
s,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
p,Are you available for soiree on June 3rd?
p,Do u noe wat time e place dat sells 4d closes?
p,"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished"
p,Jay's getting really impatient and belligerent
p,HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.
p,I'm at work. Please call
p,Then u drive lor.
p,Ard 515 like dat. Y?
p,Tell me they're female :V how're you throwing in? We're deciding what all to get now
s,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN �100 Cash WKENT/150P16+
p,I'm working technical support :)voice process.networking field.
p,I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.
p,Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.
s,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150
p,"That's fine, I'll bitch at you about it later then"
p,No my mum went 2 dentist.
p,Once free call me sir. I am waiting for you.
p,Meeting u is my work. . . Tel me when shall i do my work tomorrow
s,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU
p,Jus finish bathing...
p,"alright, I'll make sure the car is back tonight"
s,URGENT! We are trying to contact U. Todays draw shows that you have won a �800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only
s,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688
p,Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.
p,Aight ill get on fb in a couple minutes
p,Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.
p,Where can download clear movies. Dvd copies.
p,"Yep, by the pretty sculpture"
p,Convey my regards to him
p,Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI
p,You tell what happen dont behave like this to me. Ok no need to say
p,Can u get pic msgs to your phone?
p,Send to someone else :-)
p,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
p,For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..
p,"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)"
p,I don't think he has spatula hands!
p,You can never do NOTHING
s,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p�3.99
p,Goodmorning today i am late for  &lt;DECIMAL&gt; min.
s,WIN URGENT! Your mobile number has been awarded with a �2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm
p,Please da call me any mistake from my side sorry da. Pls da goto doctor.
p,Where r we meeting?
p,"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home."
p,Now only i reached home. . . I am very tired now. . I will come tomorro
p,Ryder unsold.now gibbs.
s,Dear Subscriber ur draw 4 �100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062
p,Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.
p,NO GIFTS!! You trying to get me to throw myself off a cliff or something?
p,Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.
p,You busy or can I come by at some point and figure out what we're doing tomorrow
p,"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary"
p,Black shirt n blue jeans... I thk i c �_...
p,Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.
s,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you
p,on hen night. Going with a swing
p,"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*"
p,From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke
p,No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-)
p,S s..first time..dhoni rocks...
p,Ok ill tell the company
p,"Awesome, think we can get an 8th at usf some time tonight?"
p,So that means you still think of teju
p,"No I'm good for the movie, is it ok if I leave in an hourish?"
p,No no:)this is kallis home ground.amla home town is durban:)
p,So lets make it saturday or monday as per convenience.
p,Hey... What time is your driving on fri? We go for evaluation on fri?
s,"449050000301 You have won a �2,000 price! To claim, call 09050000301."
p,I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.
s,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16"
p,Cancel cheyyamo?and get some money back?
s,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow
p,Ok.ok ok..then..whats ur todays plan
p,Good morning princess! How are you?
p,Aiyar sorry lor forgot 2 tell u...
s,For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p
p,Not tonight mate. Catching up on some sleep. This is my new number by the way.
p,"Height of \Oh shit....!!\"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay"
s,Ur HMV Quiz cash-balance is currently �500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg
p,"So check your errors and if you had difficulties, do correction."
p,Howz pain?hope u r fine..
p,"Sorry, I'll call later"
p,Good morning princess! How are you?
p,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
p,U wake up already? Thanx 4 e tau sar piah it's quite nice.
p,K do I need a login or anything
p,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.
p,LOL ... No just was busy
p,What * u wearing?
p,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com
p,Oh:)as usual vijay film or its different?
s,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
p,Have you had a good day? Mine was really busy are you up to much tomorrow night?
p,And is there a way you can send shade's stuff to her. And she has been wonderful too.
p,Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(
s,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832"
p,Babe ? I lost you ... :-(
p,Ok... Help me ask if she's working tmr a not?
p,I'm not driving... Raining! Then i'll get caught at e mrt station lor.
p,Not a drop in the tank
p,(That said can you text him one more time?)
p,"Sorry, I'll call later"
p,Ok i go change also...
s,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(�1.50p. m)
p,Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.
p,"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up"
p,Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee
p,He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment
p,Hey! There's veggie pizza... :/
p,Yun buying... But school got offer 2000 plus only...
p,You sure your neighbors didnt pick it up
p,K. I will sent it again
s,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's
p,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!"
p,Well. Im computerless. Time to make some oreo truffles
p,"Haha yeah I see that now, be there in a sec"
p,I am not having her number sir
p,Lol now I'm after that hot air balloon!
p,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow
p,Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil
p,"Yeah, we can probably swing by once my roommate finishes up with his girl"
s,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!"
p,Happy new years melody!
p,�� dun need to pick ur gf?
p,Yay! You better not have told that to 5 other girls either.
p,Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?
p,"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? "
p,Just nw i came to hme da..
p,"I'm outside islands, head towards hard rock and you'll run into me"
p,To day class is there are no class.
p,I'm in chennai velachery:)
p,You flippin your shit yet?
p,"K give me a sec, breaking a  &lt;#&gt;  at cstore"
p,Am i that much bad to avoid like this?
p,"Yo, you around? Just got my car back"
p,Annoying isn't it.
p,"Goodmorning, Today i am late for  &lt;#&gt; min."
p,There's no point hangin on to mr not right if he's not makin u happy
p,All will come alive.better correct any good looking figure there itself..
p,In that case I guess I'll see you at campus lodge
p,We're done...
p,Come to my home for one last time i wont do anything. Trust me.
p,I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.
s,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 �3/wk 087016248
p,Ok... C ya...
s,You have 1 new voicemail. Please call 08719181503
p,What he said is not the matter. My mind saying some other matter is there.
p,He also knows about lunch menu only da. . I know
p,"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx"
p,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;
p,Otherwise had part time job na-tuition..
p,I know she called me
p,"Me also da, i feel yesterday night  wait til 2day night dear."
p,Thanks for understanding. I've been trying to tell sura that.
s,WIN a year supply of CDs 4 a store of ur choice worth �500 & enter our �100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3
p,The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.
s,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr"
p,I need you to be in my strong arms...
p,Also maaaan are you missing out
p,His bday real is in april .
p,Guessin you ain't gonna be here before 9?
p,Ok then i will come to ur home after half an hour
p,"Yo, the game almost over? Want to go to walmart soon"
p,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!"
p,I'll text now! All creepy like so he won't think that we forgot
p,"that would be good ��_ I'll phone you tomo lunchtime, shall I, to organise something?"
s,You have 1 new voicemail. Please call 08719181513.
p,"Damn, can you make it tonight or do you want to just wait til tomorrow"
p,K..k..i'm also fine:)when will you complete the course?
p,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier."
s,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
p,Prakesh is there know.
p,Teach me apps da. When you come to college.
p,Rofl betta invest in some  anti aging products
s,You are a winner U have been specially selected 2 receive �1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
p,"sir, you will receive the account no another 1hr time. Sorry for the delay."
s,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p
p,So �_'ll be submitting da project tmr rite?
s,FREE entry into our �250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.
p,Jus ans me lar. U'll noe later.
p,I want to send something that can sell fast.  &lt;#&gt; k is not easy money.
p,have got * few things to do. may be in * pub later.
p,1's finish meeting call me.
p,Lol ok. I'll snatch her purse too.
p,"\Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx\"""""
p,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
p,How much are we getting?
p,Is ur paper in e morn or aft tmr?
p,"Dear relieved of westonzoyland, all going to plan this end too!"
p,Hope you are having a great new semester. Do wish you the very best. You are made for greatness.
p,Oh yes I can speak txt 2 u no! Hmm. Did u get  email?
p,"I want to show you the world, princess :) how about europe?"
p,Nobody can decide where to eat and dad wants Chinese
p,No shoot me. I'm in the docs waiting room. :/
p,Now? I'm going out 4 dinner soon..
p,Hello which the site to download songs its urgent pls
p,"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep! "
p,Horrible gal. Me in sch doing some stuff. How come u got mc?
p,"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x"
p,"I call you later, don't have network. If urgnt, sms me."
p,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
s,Please CALL 08712402779 immediately as there is an urgent message waiting for you
p,Yeah like if it goes like it did with my friends imma flip my shit in like half an hour
p,Mum say we wan to go then go... Then she can shun bian watch da glass exhibition...
p,What your plan for pongal?
p,Just wait till end of march when el nino gets himself. Oh.
p,"Not yet chikku..going to room nw, i'm in bus.."
p,Am also doing in cbe only. But have to pay.
p,Honey boo I'm missing u.
p,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us"
p,"Yo, I'm at my parents' gettin cash. Good news: we picked up a downstem"
p,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!"
s,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)"
p,Ok. No wahala. Just remember that a friend in need ...
p,I will see in half an hour
p,"Im in inperialmusic listening2the weirdest track ever by��leafcutter john��-sounds like insects being molested&someone plumbing,remixed by evil men on acid!"
p,\Hey sorry I didntgive ya a a bellearlier hunny
p,SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.
s,Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx Calls�1/minmoremobsEMSPOBox45PO139WA
p,"Tee hee. Off to lecture, cheery bye bye."
p,"Sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u.."
p,If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number
p,Ok...
s,network operator. The service is free. For T & C's visit 80488.biz
p,Let me know how to contact you. I've you settled in a room. Lets know you are ok.
p,Wot u up 2 u weirdo?
p,Can do lor...
p,Dont put your phone on silent mode ok
p,Can i meet �_ at 5.. As 4 where depends on where �_ wan 2 in lor..
p,Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?
p,Oh ho. Is this the first time u use these type of words
p,Am I the only one who doesn't stalk profiles?
p,"Ever green quote ever told by Jerry in cartoon \A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt"""
p,Yes i thought so. Thanks.
p,But if she.s drinkin i'm ok.
p,"Just wondering, the others just took off"
p,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
p,"What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?"
p,Happy new year to u too!
p,"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May"
p,Eat jap done oso aft ur lect wat... �� got lect at 12 rite...
p,"Hey babe! I saw you came online for a second and then you disappeared, what happened ?"
p,Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes
p,Happy birthday... May all ur dreams come true...
p,Aiyah u did ok already lar. E nydc at wheellock?
p,TELL HER I SAID EAT SHIT.
p,Sure! I am driving but will reach my destination soon.
p,"K so am I, how much for an 8th? Fifty?"
p,Your daily text from me ��� a favour this time
p,Great to hear you are settling well. So what's happenin wit ola?
p,Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one
p,I tot u reach liao. He said t-shirt.
p,"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT"
p,I cant pick the phone right now. Pls send a message
p,Your right! I'll make the appointment right now.
p,Designation is software developer and may be she get chennai:)
s,Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186
s,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply"
p,I jokin oni lar.. �� busy then i wun disturb �_.
p,"Ok, be careful ! Don't text and drive !"
p,"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it."
p,U r too much close to my heart. If u go away i will be shattered. Plz stay with me.
p,I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie
p,How abt making some of the pics bigger?
p,Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.
p,"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)"
p,Why nothing. Ok anyway give me treat
s,"Win the newest ���Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!"
p,Ok...
p,Correct. So how was work today
p,"Just sent again. Do you scream and moan in bed, princess?"
p,"I wake up long ago already... Dunno, what other thing?"
p,Oh just getting even with u.... u?
p,I thk 50 shd be ok he said plus minus 10.. Did �_ leave a line in between paragraphs?
p,Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz
p,Yeah jay's sort of a fucking retard
p,"Sorry, was in the bathroom, sup"
s,Ur balance is now �500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!
p,My exam is for february 4. Wish you a great day.
p,I dont know what to do to come out of this so only am ask questions like this dont mistake me.
p,"Aight no rush, I'll ask jay"
p,Good Morning plz call me sir
p,It's ok lar. U sleep early too... Nite...
p,"Oh... Icic... K lor, den meet other day..."
p,"Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*"
p,"Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls &amp; get closer.. GOODNOON:)"
p,"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that"
p,Then she buying today? �� no need to c meh...
p,Aight sorry I take ten years to shower. What's the plan?
p,Every monday..nxt week vl be completing..
p,Might ax well im there.
p,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay
p,Yeah I'll try to scrounge something up
p,Crazy ar he's married. �� like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.
p,Were somewhere on Fredericksburg
p,Que pases un buen tiempo or something like that
p,Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired
p,She doesnt need any test.
p,"Nothing much, chillin at home. Any super bowl plan?"
s,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 �3/wk"
p,Bugis oso near wat...
p,Yo theres no class tmrw right?
p,Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM
p,"Goodnight, sleep well da please take care pa. Please."
p,Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...
p,Convey my regards to him
p,U ned to convince him tht its not possible witot hurting his feeling its the main
p,"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy"
p,If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.
p,"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read..."
p,Yo dude guess who just got arrested the other day
p,Shuhui say change 2 suntec steamboat? U noe where? Where r u now?
p,What does the dance river do?
p,"Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger."
p,Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt
s,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k"
p,Bbq this sat at mine from 6ish. Ur welcome 2 come
p,"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough ��_"
p,Alright. I'm out--have a good night!
p,Did you try making another butt.
p,Hope you are feeling great. Pls fill me in. Abiola
p,I though we shd go out n have some fun so bar in town or something ��� sound ok?
p,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
s,"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324"
s,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY �1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION"
p,We're finally ready fyi
p,Auntie huai juan never pick up her phone
s,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
p,"Ya tel, wats ur problem.."
s,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
p,i dnt wnt to tlk wid u
p,"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. \paths are made by walking.. not by waiting..\"" Goodnight!"""
p,Its ok my arm is feeling weak cuz i got a shot so we can go another time
p,Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..
p,"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person"
p,That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?
p,All e best 4 ur exam later.
p,Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.
p,Oh k.i think most of wi and nz players unsold.
p,"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight."
p,"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy"
p,"Haha just kidding, papa needs drugs"
p,"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch..."
p,Oh ok..
p,R we still meeting 4 dinner tonight?
p,Thats cool! I am a gentleman and will treat you with dignity and respect.
p,Shall i start from hear.
p,Then we wait 4 u lor... No need 2 feel bad lar...
p,No did you check? I got his detailed message now
f,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.
p,"No, I decided that only people who care about stuff vote and caring about stuff is for losers"
p,Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...
f,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.
p,cool. We will have fun practicing making babies!
p,Actually getting ready to leave the house.
p,K..k..any special today?
s,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU"
p,Then we gotta do it after that
p,"I've got ten bucks, jay is being noncomittal"
p,Where at were hungry too
p,Pls speak to that customer machan.
p,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams
p,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
s,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs
p,So wats ur opinion abt him and how abt is character?
p,Jay is snickering and tells me that x is totally fucking up the chords as we speak
p,No..few hours before.went to hair cut .
